location,year,month,day,hour,minutes,seconds,temperature(C)
studyroom,2017,8,21,6,48,30,19.94
studyroom,2017,8,21,6,49,31,19.94
studyroom,2017,8,21,6,50,32,19.94
studyroom,2017,8,21,6,51,34,19.94
studyroom,2017,8,21,6,52,35,19.94
studyroom,2017,8,21,6,53,36,19.94
studyroom,2017,8,21,6,54,37,19.94
studyroom,2017,8,21,6,55,38,20.00
studyroom,2017,8,21,6,56,39,20.00
studyroom,2017,8,21,6,57,41,20.00
studyroom,2017,8,21,6,58,42,20.00
studyroom,2017,8,21,6,59,43,20.00
studyroom,2017,8,21,7,0,44,20.00
studyroom,2017,8,21,7,1,46,20.00
studyroom,2017,8,21,7,2,47,20.00
studyroom,2017,8,21,7,3,48,20.00
studyroom,2017,8,21,7,4,49,20.00
studyroom,2017,8,21,7,5,50,19.94
studyroom,2017,8,21,7,6,51,19.94
studyroom,2017,8,21,7,7,53,19.94
studyroom,2017,8,21,7,8,54,19.88
studyroom,2017,8,21,7,9,55,19.88
studyroom,2017,8,21,7,10,56,19.88
studyroom,2017,8,21,7,11,57,19.88
studyroom,2017,8,21,7,12,58,19.94
studyroom,2017,8,21,7,14,0,19.88
studyroom,2017,8,21,7,15,1,19.88
studyroom,2017,8,21,7,16,2,19.94
studyroom,2017,8,21,7,17,3,19.94
studyroom,2017,8,21,7,18,4,19.94
studyroom,2017,8,21,7,19,6,19.88
studyroom,2017,8,21,7,20,7,19.94
studyroom,2017,8,21,7,21,8,19.94
studyroom,2017,8,21,7,22,9,19.94
studyroom,2017,8,21,7,23,10,19.94
studyroom,2017,8,21,7,24,11,19.94
studyroom,2017,8,21,7,25,12,19.94
studyroom,2017,8,21,7,26,14,19.94
studyroom,2017,8,21,7,27,15,19.94
studyroom,2017,8,21,7,28,16,19.94
studyroom,2017,8,21,7,29,17,19.94
studyroom,2017,8,21,7,30,18,19.94
studyroom,2017,8,21,7,31,20,19.94
studyroom,2017,8,21,7,32,21,19.94
studyroom,2017,8,21,7,33,22,19.88
studyroom,2017,8,21,7,34,23,19.94
studyroom,2017,8,21,7,35,24,19.94
studyroom,2017,8,21,7,36,25,19.94
studyroom,2017,8,21,7,37,27,19.94
studyroom,2017,8,21,7,38,28,19.94
studyroom,2017,8,21,7,39,29,19.94
studyroom,2017,8,21,7,40,30,19.94
studyroom,2017,8,21,7,41,31,20.00
studyroom,2017,8,21,7,42,33,19.94
studyroom,2017,8,21,7,43,34,19.94
studyroom,2017,8,21,7,44,35,19.94
studyroom,2017,8,21,7,45,36,19.94
studyroom,2017,8,21,7,46,37,20.00
studyroom,2017,8,21,7,47,39,19.94
studyroom,2017,8,21,7,48,40,19.94
studyroom,2017,8,21,7,49,41,20.00
studyroom,2017,8,21,7,50,42,19.94
studyroom,2017,8,21,7,51,43,19.94
studyroom,2017,8,21,7,52,45,19.94
studyroom,2017,8,21,7,53,46,19.94
studyroom,2017,8,21,7,54,47,19.94
studyroom,2017,8,21,7,55,48,20.00
studyroom,2017,8,21,7,56,49,20.00
studyroom,2017,8,21,7,57,51,20.00
studyroom,2017,8,21,7,58,52,20.00
studyroom,2017,8,21,7,59,53,20.00
studyroom,2017,8,21,8,0,54,20.00
studyroom,2017,8,21,8,1,55,20.00
studyroom,2017,8,21,8,2,57,20.00
studyroom,2017,8,21,8,3,58,20.00
studyroom,2017,8,21,8,4,59,20.00
studyroom,2017,8,21,8,6,0,20.06
studyroom,2017,8,21,8,7,2,20.00
studyroom,2017,8,21,8,8,3,20.06
studyroom,2017,8,21,8,9,4,20.13
studyroom,2017,8,21,8,10,5,20.06
studyroom,2017,8,21,8,11,6,20.13
studyroom,2017,8,21,8,12,8,20.13
studyroom,2017,8,21,8,13,9,20.06
studyroom,2017,8,21,8,14,10,20.13
studyroom,2017,8,21,8,15,11,20.13
studyroom,2017,8,21,8,16,12,20.06
studyroom,2017,8,21,8,17,14,20.06
studyroom,2017,8,21,8,18,15,20.13
studyroom,2017,8,21,8,19,16,20.13
studyroom,2017,8,21,8,20,17,20.13
studyroom,2017,8,21,8,21,18,20.13
studyroom,2017,8,21,8,22,19,20.19
studyroom,2017,8,21,8,23,21,20.19
studyroom,2017,8,21,8,24,22,20.13
studyroom,2017,8,21,8,25,23,20.19
studyroom,2017,8,21,8,26,24,20.19
studyroom,2017,8,21,8,27,25,20.19
studyroom,2017,8,21,8,28,26,20.19
studyroom,2017,8,21,8,29,28,20.19
studyroom,2017,8,21,8,30,29,20.19
studyroom,2017,8,21,8,31,30,20.13
studyroom,2017,8,21,8,32,31,20.19
studyroom,2017,8,21,8,33,32,20.19
studyroom,2017,8,21,8,34,33,20.19
studyroom,2017,8,21,8,35,35,20.19
studyroom,2017,8,21,8,36,36,20.19
studyroom,2017,8,21,8,37,37,20.19
studyroom,2017,8,21,8,38,38,20.19
studyroom,2017,8,21,8,39,39,20.25
studyroom,2017,8,21,8,40,40,20.19
studyroom,2017,8,21,8,41,41,20.19
studyroom,2017,8,21,8,42,42,20.19
studyroom,2017,8,21,8,43,44,20.13
studyroom,2017,8,21,8,44,45,20.19
studyroom,2017,8,21,8,45,46,20.13
studyroom,2017,8,21,8,46,47,20.13
studyroom,2017,8,21,8,47,48,20.19
studyroom,2017,8,21,8,48,49,20.19
studyroom,2017,8,21,8,49,50,20.19
studyroom,2017,8,21,8,50,51,20.19
studyroom,2017,8,21,8,51,52,20.19
studyroom,2017,8,21,8,52,54,20.19
studyroom,2017,8,21,8,53,55,20.19
studyroom,2017,8,21,8,54,56,20.19
studyroom,2017,8,21,8,55,57,20.25
studyroom,2017,8,21,8,56,58,20.25
studyroom,2017,8,21,8,57,59,20.25
studyroom,2017,8,21,8,59,0,20.19
studyroom,2017,8,21,9,0,1,20.19
studyroom,2017,8,21,9,1,3,20.19
studyroom,2017,8,21,9,2,4,20.19
studyroom,2017,8,21,9,3,5,20.19
studyroom,2017,8,21,9,4,6,20.19
studyroom,2017,8,21,9,5,7,20.25
studyroom,2017,8,21,9,6,8,20.25
studyroom,2017,8,21,9,7,9,20.25
studyroom,2017,8,21,9,8,11,20.25
studyroom,2017,8,21,9,9,12,20.25
studyroom,2017,8,21,9,10,13,20.25
studyroom,2017,8,21,9,11,14,20.25
studyroom,2017,8,21,9,12,15,20.25
studyroom,2017,8,21,9,13,16,20.25
studyroom,2017,8,21,9,14,17,20.25
studyroom,2017,8,21,9,15,18,20.19
studyroom,2017,8,21,9,16,20,20.19
studyroom,2017,8,21,9,17,21,20.19
studyroom,2017,8,21,9,18,22,20.25
studyroom,2017,8,21,9,19,23,20.19
studyroom,2017,8,21,9,20,24,20.19
studyroom,2017,8,21,9,21,25,20.19
studyroom,2017,8,21,9,22,26,20.19
studyroom,2017,8,21,9,23,27,20.19
studyroom,2017,8,21,9,24,28,20.19
studyroom,2017,8,21,9,25,29,20.19
studyroom,2017,8,21,9,26,30,20.19
studyroom,2017,8,21,9,27,31,20.19
studyroom,2017,8,21,9,28,32,20.19
studyroom,2017,8,21,9,29,33,20.25
studyroom,2017,8,21,9,30,34,20.25
studyroom,2017,8,21,9,31,35,20.25
studyroom,2017,8,21,9,32,36,20.25
studyroom,2017,8,21,9,33,37,20.25
studyroom,2017,8,21,9,34,39,20.31
studyroom,2017,8,21,9,35,40,20.31
studyroom,2017,8,21,9,36,41,20.31
studyroom,2017,8,21,9,37,42,20.31
studyroom,2017,8,21,9,38,43,20.31
studyroom,2017,8,21,9,39,44,20.31
studyroom,2017,8,21,9,40,45,20.31
studyroom,2017,8,21,9,41,46,20.31
studyroom,2017,8,21,9,42,47,20.38
studyroom,2017,8,21,9,43,48,20.38
studyroom,2017,8,21,9,44,49,20.38
studyroom,2017,8,21,9,45,50,20.38
studyroom,2017,8,21,9,46,51,20.38
studyroom,2017,8,21,9,47,52,20.38
studyroom,2017,8,21,9,48,53,20.38
studyroom,2017,8,21,9,49,54,20.44
studyroom,2017,8,21,9,50,55,20.44
studyroom,2017,8,21,9,51,56,20.38
studyroom,2017,8,21,9,52,57,20.44
studyroom,2017,8,21,9,53,58,20.44
studyroom,2017,8,21,9,54,59,20.44
studyroom,2017,8,21,9,56,0,20.38
studyroom,2017,8,21,9,57,1,20.38
studyroom,2017,8,21,9,58,2,20.38
studyroom,2017,8,21,9,59,3,20.38
studyroom,2017,8,21,10,0,4,20.38
studyroom,2017,8,21,10,1,5,20.38
studyroom,2017,8,21,10,2,6,20.38
studyroom,2017,8,21,10,3,7,20.38
studyroom,2017,8,21,10,4,8,20.31
studyroom,2017,8,21,10,5,9,20.31
studyroom,2017,8,21,10,6,10,20.38
studyroom,2017,8,21,10,7,11,20.38
studyroom,2017,8,21,10,8,12,20.44
studyroom,2017,8,21,10,9,13,20.44
studyroom,2017,8,21,10,10,14,20.44
studyroom,2017,8,21,10,11,15,20.50
studyroom,2017,8,21,10,12,16,20.50
studyroom,2017,8,21,10,13,17,20.44
studyroom,2017,8,21,10,14,18,20.44
studyroom,2017,8,21,10,15,19,20.38
studyroom,2017,8,21,10,16,20,20.44
studyroom,2017,8,21,10,17,21,20.44
studyroom,2017,8,21,10,18,22,20.38
studyroom,2017,8,21,10,19,23,20.38
studyroom,2017,8,21,10,20,24,20.38
studyroom,2017,8,21,10,21,25,20.38
studyroom,2017,8,21,10,22,26,20.31
studyroom,2017,8,21,10,23,27,20.31
studyroom,2017,8,21,10,24,28,20.31
studyroom,2017,8,21,10,25,29,20.31
studyroom,2017,8,21,10,26,30,20.31
studyroom,2017,8,21,10,27,31,20.31
studyroom,2017,8,21,10,28,32,20.38
studyroom,2017,8,21,10,29,33,20.38
studyroom,2017,8,21,10,30,34,20.38
studyroom,2017,8,21,10,31,35,20.44
studyroom,2017,8,21,10,32,36,20.44
studyroom,2017,8,21,10,33,37,20.50
studyroom,2017,8,21,10,34,38,20.50
studyroom,2017,8,21,10,35,39,20.50
studyroom,2017,8,21,10,36,40,20.44
studyroom,2017,8,21,10,37,41,20.44
studyroom,2017,8,21,10,38,42,20.44
studyroom,2017,8,21,10,39,43,20.44
studyroom,2017,8,21,10,40,44,20.44
studyroom,2017,8,21,10,41,45,20.44
studyroom,2017,8,21,10,42,46,20.44
studyroom,2017,8,21,10,43,47,20.44
studyroom,2017,8,21,10,44,47,20.44
studyroom,2017,8,21,10,45,48,20.44
studyroom,2017,8,21,10,46,49,20.44
studyroom,2017,8,21,10,47,50,20.44
studyroom,2017,8,21,10,48,51,20.44
studyroom,2017,8,21,10,49,52,20.44
studyroom,2017,8,21,10,50,53,20.50
studyroom,2017,8,21,10,51,54,20.50
studyroom,2017,8,21,10,52,55,20.50
studyroom,2017,8,21,10,53,56,20.56
studyroom,2017,8,21,10,54,57,20.63
studyroom,2017,8,21,10,55,58,20.63
studyroom,2017,8,21,10,56,59,20.69
studyroom,2017,8,21,10,58,0,20.69
studyroom,2017,8,21,10,59,0,20.69
studyroom,2017,8,21,11,0,1,20.75
studyroom,2017,8,21,11,1,2,20.75
studyroom,2017,8,21,11,2,3,20.81
studyroom,2017,8,21,11,3,4,20.81
studyroom,2017,8,21,11,4,5,20.88
studyroom,2017,8,21,11,5,6,20.88
studyroom,2017,8,21,11,6,7,20.94
studyroom,2017,8,21,11,7,8,20.94
studyroom,2017,8,21,11,8,9,20.94
studyroom,2017,8,21,11,9,10,20.88
studyroom,2017,8,21,11,10,11,20.88
studyroom,2017,8,21,11,11,12,20.88
studyroom,2017,8,21,11,12,12,20.81
studyroom,2017,8,21,11,13,13,20.88
studyroom,2017,8,21,11,14,14,20.94
studyroom,2017,8,21,11,15,15,20.94
studyroom,2017,8,21,11,16,16,21.00
studyroom,2017,8,21,11,17,17,21.00
studyroom,2017,8,21,11,18,17,21.06
studyroom,2017,8,21,11,19,18,21.06
studyroom,2017,8,21,11,20,19,21.06
studyroom,2017,8,21,11,21,20,21.06
studyroom,2017,8,21,11,22,21,21.12
studyroom,2017,8,21,11,23,22,21.12
studyroom,2017,8,21,11,24,22,21.12
studyroom,2017,8,21,11,25,23,21.19
studyroom,2017,8,21,11,26,24,21.19
studyroom,2017,8,21,11,27,25,21.25
studyroom,2017,8,21,11,28,26,21.19
studyroom,2017,8,21,11,29,26,21.19
studyroom,2017,8,21,11,30,27,21.19
studyroom,2017,8,21,11,31,28,21.25
studyroom,2017,8,21,11,32,29,21.25
studyroom,2017,8,21,11,33,29,21.25
studyroom,2017,8,21,11,34,30,21.25
studyroom,2017,8,21,11,35,31,21.19
studyroom,2017,8,21,11,36,32,21.19
studyroom,2017,8,21,11,37,33,21.19
studyroom,2017,8,21,11,38,33,21.19
studyroom,2017,8,21,11,39,34,21.19
studyroom,2017,8,21,11,40,35,21.12
studyroom,2017,8,21,11,41,36,21.19
studyroom,2017,8,21,11,42,37,21.25
studyroom,2017,8,21,11,43,37,21.25
studyroom,2017,8,21,11,44,38,21.25
studyroom,2017,8,21,11,45,39,21.25
studyroom,2017,8,21,11,46,40,21.19
studyroom,2017,8,21,11,47,40,21.19
studyroom,2017,8,21,11,48,41,21.19
studyroom,2017,8,21,11,49,42,21.19
studyroom,2017,8,21,11,50,43,21.19
studyroom,2017,8,21,11,51,43,21.19
studyroom,2017,8,21,11,52,44,21.25
studyroom,2017,8,21,11,53,45,21.31
studyroom,2017,8,21,11,54,46,21.31
studyroom,2017,8,21,11,55,47,21.31
studyroom,2017,8,21,11,56,47,21.31
studyroom,2017,8,21,11,57,48,21.31
studyroom,2017,8,21,11,58,49,21.38
studyroom,2017,8,21,11,59,49,21.38
studyroom,2017,8,21,12,0,50,21.44
studyroom,2017,8,21,12,1,51,21.38
studyroom,2017,8,21,12,2,52,21.44
studyroom,2017,8,21,12,3,52,21.44
studyroom,2017,8,21,12,4,53,21.50
studyroom,2017,8,21,12,5,54,21.50
studyroom,2017,8,21,12,6,54,21.50
studyroom,2017,8,21,12,7,55,21.50
studyroom,2017,8,21,12,8,56,21.50
studyroom,2017,8,21,12,9,56,21.50
studyroom,2017,8,21,12,10,57,21.56
studyroom,2017,8,21,12,11,58,21.56
studyroom,2017,8,21,12,12,58,21.56
studyroom,2017,8,21,12,13,59,21.63
studyroom,2017,8,21,12,14,59,21.63
studyroom,2017,8,21,12,16,0,21.63
studyroom,2017,8,21,12,17,1,21.63
studyroom,2017,8,21,12,18,1,21.63
studyroom,2017,8,21,12,19,2,21.56
studyroom,2017,8,21,12,20,2,21.63
studyroom,2017,8,21,12,21,3,21.56
studyroom,2017,8,21,12,22,4,21.56
studyroom,2017,8,21,12,23,4,21.56
studyroom,2017,8,21,12,24,5,21.63
studyroom,2017,8,21,12,25,5,21.63
studyroom,2017,8,21,12,26,6,21.63
studyroom,2017,8,21,12,27,7,21.63
studyroom,2017,8,21,12,28,7,21.56
studyroom,2017,8,21,12,29,8,21.63
studyroom,2017,8,21,12,30,8,21.63
studyroom,2017,8,21,12,31,9,21.56
studyroom,2017,8,21,12,32,10,21.56
studyroom,2017,8,21,12,33,10,21.56
studyroom,2017,8,21,12,34,11,21.56
studyroom,2017,8,21,12,35,12,21.56
studyroom,2017,8,21,12,36,12,21.56
studyroom,2017,8,21,12,37,13,21.56
studyroom,2017,8,21,12,38,13,21.56
studyroom,2017,8,21,12,39,14,21.56
studyroom,2017,8,21,12,40,15,21.50
studyroom,2017,8,21,12,41,15,21.50
studyroom,2017,8,21,12,42,16,21.50
studyroom,2017,8,21,12,43,16,21.50
studyroom,2017,8,21,12,44,17,21.50
studyroom,2017,8,21,12,45,18,21.50
studyroom,2017,8,21,12,46,18,21.50
studyroom,2017,8,21,12,47,19,21.50
studyroom,2017,8,21,12,48,19,21.56
studyroom,2017,8,21,12,49,20,21.50
studyroom,2017,8,21,12,50,20,21.50
studyroom,2017,8,21,12,51,21,21.50
studyroom,2017,8,21,12,52,22,21.50
studyroom,2017,8,21,12,53,22,21.50
studyroom,2017,8,21,12,54,23,21.50
studyroom,2017,8,21,12,55,23,21.50
studyroom,2017,8,21,12,56,24,21.56
studyroom,2017,8,21,12,57,25,21.50
studyroom,2017,8,21,12,58,25,21.56
studyroom,2017,8,21,12,59,26,21.56
studyroom,2017,8,21,13,0,26,21.63
studyroom,2017,8,21,13,1,27,21.56
studyroom,2017,8,21,13,2,27,21.63
studyroom,2017,8,21,13,3,28,21.63
studyroom,2017,8,21,13,4,29,21.63
studyroom,2017,8,21,13,5,29,21.69
studyroom,2017,8,21,13,6,30,21.69
studyroom,2017,8,21,13,7,31,21.69
studyroom,2017,8,21,13,8,31,21.69
studyroom,2017,8,21,13,9,32,21.69
studyroom,2017,8,21,13,10,32,21.69
studyroom,2017,8,21,13,11,33,21.69
studyroom,2017,8,21,13,12,34,21.63
studyroom,2017,8,21,13,13,34,21.69
studyroom,2017,8,21,13,14,35,21.69
studyroom,2017,8,21,13,15,35,21.69
studyroom,2017,8,21,13,16,36,21.63
studyroom,2017,8,21,13,17,36,21.63
studyroom,2017,8,21,13,18,37,21.63
studyroom,2017,8,21,13,19,37,21.63
studyroom,2017,8,21,13,20,38,21.63
studyroom,2017,8,21,13,21,38,21.63
studyroom,2017,8,21,13,22,39,21.63
studyroom,2017,8,21,13,23,40,21.56
studyroom,2017,8,21,13,24,40,21.56
studyroom,2017,8,21,13,25,41,21.56
studyroom,2017,8,21,13,26,41,21.56
studyroom,2017,8,21,13,27,42,21.56
studyroom,2017,8,21,13,28,42,21.63
studyroom,2017,8,21,13,29,43,21.63
studyroom,2017,8,21,13,30,43,21.63
studyroom,2017,8,21,13,31,44,21.63
studyroom,2017,8,21,13,32,44,21.63
studyroom,2017,8,21,13,33,45,21.63
studyroom,2017,8,21,13,34,45,21.63
studyroom,2017,8,21,13,35,46,21.63
studyroom,2017,8,21,13,36,47,21.63
studyroom,2017,8,21,13,37,47,21.69
studyroom,2017,8,21,13,38,48,21.69
studyroom,2017,8,21,13,39,48,21.69
studyroom,2017,8,21,13,40,49,21.69
studyroom,2017,8,21,13,41,49,21.63
studyroom,2017,8,21,13,42,50,21.63
studyroom,2017,8,21,13,43,50,21.63
studyroom,2017,8,21,13,44,51,21.63
studyroom,2017,8,21,13,45,51,21.69
studyroom,2017,8,21,13,46,52,21.63
studyroom,2017,8,21,13,47,52,21.63
studyroom,2017,8,21,13,48,53,21.69
studyroom,2017,8,21,13,49,53,21.69
studyroom,2017,8,21,13,50,54,21.69
studyroom,2017,8,21,13,51,54,21.75
studyroom,2017,8,21,13,52,55,21.75
studyroom,2017,8,21,13,53,55,21.75
studyroom,2017,8,21,13,54,56,21.75
studyroom,2017,8,21,13,55,56,21.75
studyroom,2017,8,21,13,56,57,21.81
studyroom,2017,8,21,13,57,57,21.81
studyroom,2017,8,21,13,58,58,21.75
studyroom,2017,8,21,13,59,58,21.75
studyroom,2017,8,21,14,0,59,21.75
studyroom,2017,8,21,14,1,59,21.75
studyroom,2017,8,21,14,3,0,21.75
studyroom,2017,8,21,14,4,0,21.75
studyroom,2017,8,21,14,5,1,21.75
studyroom,2017,8,21,14,6,1,21.75
studyroom,2017,8,21,14,7,2,21.75
studyroom,2017,8,21,14,8,2,21.81
studyroom,2017,8,21,14,9,3,21.81
studyroom,2017,8,21,14,10,3,21.88
studyroom,2017,8,21,14,11,4,21.88
studyroom,2017,8,21,14,12,4,21.88
studyroom,2017,8,21,14,13,5,21.88
studyroom,2017,8,21,14,14,5,21.88
studyroom,2017,8,21,14,15,6,21.88
studyroom,2017,8,21,14,16,6,21.88
studyroom,2017,8,21,14,17,7,21.88
studyroom,2017,8,21,14,18,7,21.94
studyroom,2017,8,21,14,19,7,21.94
studyroom,2017,8,21,14,20,8,21.94
studyroom,2017,8,21,14,21,8,21.94
studyroom,2017,8,21,14,22,9,22.00
studyroom,2017,8,21,14,23,9,22.00
studyroom,2017,8,21,14,24,10,22.00
studyroom,2017,8,21,14,25,10,21.94
studyroom,2017,8,21,14,26,10,22.00
studyroom,2017,8,21,14,27,11,21.94
studyroom,2017,8,21,14,28,11,21.94
studyroom,2017,8,21,14,29,12,21.94
studyroom,2017,8,21,14,30,12,21.94
studyroom,2017,8,21,14,31,13,21.94
studyroom,2017,8,21,14,32,13,21.94
studyroom,2017,8,21,14,33,13,21.94
studyroom,2017,8,21,14,34,14,21.94
studyroom,2017,8,21,14,35,14,21.94
studyroom,2017,8,21,14,36,15,21.88
studyroom,2017,8,21,14,37,15,21.88
studyroom,2017,8,21,14,38,16,21.88
studyroom,2017,8,21,14,39,16,21.94
studyroom,2017,8,21,14,40,16,21.88
studyroom,2017,8,21,14,41,17,21.94
studyroom,2017,8,21,14,42,17,21.94
studyroom,2017,8,21,14,43,18,21.94
studyroom,2017,8,21,14,44,18,21.94
studyroom,2017,8,21,14,45,18,22.00
studyroom,2017,8,21,14,46,19,22.00
studyroom,2017,8,21,14,47,19,21.94
studyroom,2017,8,21,14,48,20,21.94
studyroom,2017,8,21,14,49,20,21.94
studyroom,2017,8,21,14,50,20,21.88
studyroom,2017,11,5,16,10,20,20.69
studyroom,2017,11,5,16,14,40,20.56
studyroom,2017,11,5,16,14,57,20.69
studyroom,2017,11,5,16,15,57,20.50
studyroom,2017,11,5,16,17,49,21.50
studyroom,2017,11,5,16,18,49,21.06
studyroom,2017,11,5,16,19,48,20.75
studyroom,2017,11,5,16,20,33,20.56
