year,month,day,hour,minutes,seconds,temperature(C) 
2017,8,19,15,2,17,21.50
2017,8,19,15,2,28,21.50
2017,8,19,15,2,38,21.44
2017,8,19,15,2,49,21.44
2017,8,19,15,2,59,21.44
2017,8,19,15,3,10,21.44
2017,8,19,15,3,21,21.44
2017,8,19,15,3,31,21.44
2017,8,19,15,3,42,21.44
2017,8,19,15,3,53,21.44
2017,8,19,15,4,3,21.44
2017,8,19,15,4,14,21.44
2017,8,19,15,4,25,21.44
2017,8,19,15,4,35,21.44
2017,8,19,15,4,46,21.44
2017,8,19,15,4,57,21.38
2017,8,19,15,5,7,21.38
2017,8,19,15,5,18,21.38
2017,8,19,15,5,28,21.38
2017,8,19,15,5,39,21.38
2017,8,19,15,5,50,21.38
2017,8,19,15,6,0,21.38
2017,8,19,15,6,11,21.38
2017,8,19,15,6,22,21.38
2017,8,19,15,6,32,21.38
2017,8,19,15,6,43,21.38
2017,8,19,15,6,54,21.38
2017,8,19,15,7,4,21.44
2017,8,19,15,7,15,21.38
2017,8,19,15,7,26,21.38
2017,8,19,15,7,36,21.38
2017,8,19,15,7,47,21.31
2017,8,19,15,7,57,21.31
2017,8,19,15,8,8,21.38
2017,8,19,15,8,19,21.38
2017,8,19,15,8,29,21.31
2017,8,19,15,8,40,21.31
2017,8,19,15,8,51,21.31
2017,8,19,15,9,1,21.31
2017,8,19,15,9,12,21.31
2017,8,19,15,9,22,21.31
2017,8,19,15,9,33,21.38
2017,8,19,15,9,44,21.38
2017,8,19,15,9,54,21.38
2017,8,19,15,10,5,21.31
2017,8,19,15,10,16,21.38
2017,8,19,15,10,26,21.38
2017,8,19,15,10,37,21.31
2017,8,19,15,10,48,21.38
2017,8,19,15,10,58,21.38
2017,8,19,15,11,9,21.38
2017,8,19,15,11,20,21.38
2017,8,19,15,11,30,21.38
2017,8,19,15,11,41,21.38
2017,8,19,15,11,51,21.38
2017,8,19,15,12,2,21.38
2017,8,19,15,12,13,21.38
2017,8,19,15,12,23,21.38
2017,8,19,15,12,34,21.38
2017,8,19,15,12,45,21.38
2017,8,19,15,12,55,21.38
2017,8,19,15,13,6,21.38
2017,8,19,15,13,17,21.44
2017,8,19,15,13,27,21.44
2017,8,19,15,13,38,21.44
2017,8,19,15,13,48,21.44
2017,8,19,15,13,59,21.44
2017,8,19,15,14,10,21.44
2017,8,19,15,14,20,21.44
2017,8,19,15,14,31,21.44
2017,8,19,15,14,42,21.44
2017,8,19,15,14,52,21.44
2017,8,19,15,15,3,21.44
2017,8,19,15,15,13,21.44
2017,8,19,15,15,24,21.44
2017,8,19,15,15,35,21.50
2017,8,19,15,15,45,21.50
2017,8,19,15,15,56,21.50
2017,8,19,15,16,7,21.50
2017,8,19,15,16,17,21.50
2017,8,19,15,16,28,21.50
2017,8,19,15,16,39,21.56
2017,8,19,15,16,49,21.56
2017,8,19,15,17,0,21.56
2017,8,19,15,17,10,21.56
2017,8,19,15,17,21,21.56
2017,8,19,15,17,32,21.56
2017,8,19,15,17,42,21.56
2017,8,19,15,17,53,21.56
2017,8,19,15,18,4,21.50
2017,8,19,15,18,14,21.50
2017,8,19,15,18,25,21.50
2017,8,19,15,18,35,21.50
2017,8,19,15,18,46,21.50
2017,8,19,15,18,57,21.50
2017,8,19,15,19,7,21.50
2017,8,19,15,19,18,21.44
2017,8,19,15,19,29,21.44
2017,8,19,15,19,39,21.44
2017,8,19,15,19,50,21.44
2017,8,19,15,20,1,21.44
2017,8,19,15,20,11,21.38
2017,8,19,15,20,22,21.38
2017,8,19,15,20,32,21.38
2017,8,19,15,20,43,21.44
2017,8,19,15,20,54,21.44
2017,8,19,15,21,4,21.44
2017,8,19,15,21,15,21.44
2017,8,19,15,21,26,21.38
2017,8,19,15,21,36,21.38
2017,8,19,15,21,47,21.44
2017,8,19,15,21,58,21.38
2017,8,19,15,22,8,21.44
2017,8,19,15,22,19,21.38
2017,8,19,15,22,30,21.44
2017,8,19,15,22,40,21.44
2017,8,19,15,22,51,21.44
2017,8,19,15,23,1,21.44
2017,8,19,15,23,12,21.44
2017,8,19,15,23,23,21.38
2017,8,19,15,23,33,21.38
2017,8,19,15,23,44,21.38
2017,8,19,15,23,55,21.38
2017,8,19,15,24,5,21.38
2017,8,19,15,24,16,21.38
2017,8,19,15,24,27,21.38
2017,8,19,15,24,37,21.38
2017,8,19,15,24,48,21.38
2017,8,19,15,24,58,21.38
2017,8,19,15,25,9,21.38
2017,8,19,15,25,20,21.38
2017,8,19,15,25,30,21.38
2017,8,19,15,25,41,21.38
2017,8,19,15,25,52,21.38
2017,8,19,15,26,2,21.38
2017,8,19,15,26,13,21.44
2017,8,19,15,26,24,21.44
2017,8,19,15,26,34,21.44
2017,8,19,15,26,45,21.44
2017,8,19,15,26,55,21.44
2017,8,19,15,27,6,21.50
2017,8,19,15,27,17,21.44
2017,8,19,15,27,27,21.44
2017,8,19,15,27,38,21.44
2017,8,19,15,27,49,21.50
2017,8,19,15,27,59,21.50
2017,8,19,15,28,10,21.50
2017,8,19,15,28,21,21.44
2017,8,19,15,28,31,21.50
2017,8,19,15,28,42,21.50
2017,8,19,15,28,52,21.50
2017,8,19,15,29,3,21.50
2017,8,19,15,29,14,21.50
2017,8,19,15,29,24,21.50
2017,8,19,15,29,35,21.50
2017,8,19,15,29,46,21.50
2017,8,19,15,29,56,21.50
2017,8,19,15,30,7,21.50
2017,8,19,15,30,18,21.50
2017,8,19,15,30,28,21.50
2017,8,19,15,30,39,21.50
2017,8,19,15,30,49,21.50
2017,8,19,15,31,0,21.50
2017,8,19,15,31,11,21.50
2017,8,19,15,31,21,21.50
2017,8,19,15,31,32,21.50
2017,8,19,15,31,43,21.50
2017,8,19,15,31,53,21.50
2017,8,19,15,32,4,21.50
2017,8,19,15,32,14,21.56
2017,8,19,15,32,25,21.50
2017,8,19,15,32,36,21.50
2017,8,19,15,32,46,21.50
2017,8,19,15,32,57,21.50
2017,8,19,15,33,8,21.56
2017,8,19,15,33,18,21.56
2017,8,19,15,33,29,21.56
2017,8,19,15,33,40,21.56
2017,8,19,15,33,50,21.56
2017,8,19,15,34,1,21.56
2017,8,19,15,34,12,21.56
2017,8,19,15,34,22,21.56
2017,8,19,15,34,33,21.50
2017,8,19,15,34,43,21.50
2017,8,19,15,34,54,21.50
2017,8,19,15,35,5,21.50
2017,8,19,15,35,15,21.50
2017,8,19,15,35,26,21.50
2017,8,19,15,35,37,21.50
2017,8,19,15,35,47,21.50
2017,8,19,15,35,58,21.50
2017,8,19,15,36,9,21.50
2017,8,19,15,36,19,21.44
2017,8,19,15,36,30,21.44
2017,8,19,15,36,40,21.44
2017,8,19,15,36,51,21.44
2017,8,19,15,37,2,21.44
2017,8,19,15,37,12,21.44
2017,8,19,15,37,23,21.50
2017,8,19,15,37,34,21.50
2017,8,19,15,37,44,21.44
2017,8,19,15,37,55,21.44
2017,8,19,15,38,6,21.44
2017,8,19,15,38,16,21.44
2017,8,19,15,38,27,21.44
2017,8,19,15,38,38,21.44
2017,8,19,15,38,48,21.44
2017,8,19,15,38,59,21.38
2017,8,19,15,39,9,21.38
2017,8,19,15,39,20,21.38
2017,8,19,15,39,31,21.38
2017,8,19,15,39,41,21.44
2017,8,19,15,39,52,21.44
2017,8,19,15,40,3,21.38
2017,8,19,15,40,13,21.38
2017,8,19,15,40,24,21.38
2017,8,19,15,40,35,21.38
2017,8,19,15,40,45,21.38
2017,8,19,15,40,56,21.38
2017,8,19,15,41,6,21.38
2017,8,19,15,41,17,21.38
2017,8,19,15,41,28,21.38
2017,8,19,15,41,38,21.38
2017,8,19,15,41,49,21.38
2017,8,19,15,42,0,21.38
2017,8,19,15,42,10,21.38
2017,8,19,15,42,21,21.38
2017,8,19,15,42,32,21.38
2017,8,19,15,42,42,21.38
2017,8,19,15,42,53,21.38
2017,8,19,15,43,4,21.38
2017,8,19,15,43,14,21.38
2017,8,19,15,43,25,21.38
2017,8,19,15,43,35,21.38
2017,8,19,15,43,46,21.38
2017,8,19,15,43,57,21.38
2017,8,19,15,44,7,21.38
2017,8,19,15,44,18,21.38
2017,8,19,15,44,29,21.31
2017,8,19,15,44,39,21.31
2017,8,19,15,44,50,21.31
2017,8,19,15,45,1,21.38
2017,8,19,15,45,11,21.38
2017,8,19,15,45,22,21.31
2017,8,19,15,45,32,21.31
2017,8,19,15,45,43,21.31
2017,8,19,15,45,54,21.31
2017,8,19,15,46,4,21.31
2017,8,19,15,46,15,21.31
2017,8,19,15,46,26,21.31
2017,8,19,15,46,36,21.31
2017,8,19,15,46,47,21.31
2017,8,19,15,46,58,21.25
2017,8,19,15,47,8,21.25
2017,8,19,15,47,19,21.25
2017,8,19,15,47,30,21.31
2017,8,19,15,47,40,21.31
2017,8,19,15,47,51,21.25
2017,8,19,15,48,1,21.31
2017,8,19,15,48,12,21.31
2017,8,19,15,48,23,21.31
2017,8,19,15,48,33,21.31
2017,8,19,15,48,44,21.31
2017,8,19,15,48,55,21.31
2017,8,19,15,49,5,21.31
2017,8,19,15,49,16,21.31
2017,8,19,15,49,27,21.31
2017,8,19,15,49,37,21.38
2017,8,19,15,49,48,21.38
2017,8,19,15,49,59,21.31
2017,8,19,15,50,9,21.31
2017,8,19,15,50,20,21.31
2017,8,19,15,50,31,21.31
2017,8,19,15,50,41,21.31
2017,8,19,15,50,52,21.31
2017,8,19,15,51,2,21.31
2017,8,19,15,51,13,21.31
2017,8,19,15,51,24,21.31
2017,8,19,15,51,34,21.25
2017,8,19,15,51,45,21.25
2017,8,19,15,51,56,21.31
2017,8,19,15,52,6,21.31
2017,8,19,15,52,17,21.31
2017,8,19,15,52,28,21.31
2017,8,19,15,52,38,21.31
2017,8,19,15,52,49,21.31
2017,8,19,15,53,0,21.31
2017,8,19,15,53,10,21.31
2017,8,19,15,53,21,21.31
2017,8,19,15,53,32,21.38
2017,8,19,15,53,42,21.31
2017,8,19,15,53,53,21.31
2017,8,19,15,54,3,21.31
2017,8,19,15,54,14,21.38
2017,8,19,15,54,25,21.31
2017,8,19,15,54,35,21.31
2017,8,19,15,54,46,21.31
2017,8,19,15,54,57,21.31
2017,8,19,15,55,7,21.31
2017,8,19,15,55,18,21.38
2017,8,19,15,55,29,21.31
2017,8,19,15,55,39,21.31
2017,8,19,15,55,50,21.31
2017,8,19,15,56,1,21.31
2017,8,19,15,56,11,21.31
2017,8,19,15,56,22,21.38
2017,8,19,15,56,33,21.38
2017,8,19,15,56,43,21.31
2017,8,19,15,56,54,21.38
2017,8,19,15,57,5,21.38
2017,8,19,15,57,15,21.38
2017,8,19,15,57,26,21.38
2017,8,19,15,57,36,21.38
2017,8,19,15,57,47,21.38
2017,8,19,15,57,58,21.38
2017,8,19,15,58,8,21.31
2017,8,19,15,58,19,21.31
2017,8,19,15,58,30,21.38
2017,8,19,15,58,40,21.38
2017,8,19,15,58,51,21.38
2017,8,19,15,59,2,21.38
2017,8,19,15,59,12,21.38
2017,8,19,15,59,23,21.38
2017,8,19,15,59,34,21.38
2017,8,19,15,59,44,21.38
2017,8,19,15,59,55,21.38
2017,8,19,16,0,6,21.38
2017,8,19,16,0,16,21.38
2017,8,19,16,0,27,21.38
2017,8,19,16,0,38,21.38
2017,8,19,16,0,48,21.38
2017,8,19,16,0,59,21.38
2017,8,19,16,1,9,21.38
2017,8,19,16,1,20,21.38
2017,8,19,16,1,31,21.44
2017,8,19,16,1,41,21.38
2017,8,19,16,1,52,21.38
2017,8,19,16,2,3,21.38
2017,8,19,16,2,13,21.38
2017,8,19,16,2,24,21.38
2017,8,19,16,2,35,21.38
2017,8,19,16,2,45,21.44
2017,8,19,16,2,56,21.44
2017,8,19,16,3,7,21.38
2017,8,19,16,3,17,21.38
2017,8,19,16,3,28,21.38
2017,8,19,16,3,39,21.38
2017,8,19,16,3,49,21.38
2017,8,19,16,4,0,21.38
2017,8,19,16,4,11,21.38
2017,8,19,16,4,21,21.31
2017,8,19,16,4,32,21.31
2017,8,19,16,4,42,21.31
2017,8,19,16,4,53,21.31
2017,8,19,16,5,4,21.31
2017,8,19,16,5,14,21.31
2017,8,19,16,5,25,21.38
2017,8,19,16,5,36,21.38
2017,8,19,16,5,46,21.38
2017,8,19,16,5,57,21.38
2017,8,19,16,6,8,21.38
2017,8,19,16,6,18,21.31
2017,8,19,16,6,29,21.31
2017,8,19,16,6,40,21.31
2017,8,19,16,6,50,21.38
2017,8,19,16,7,1,21.38
2017,8,19,16,7,12,21.38
2017,8,19,16,7,22,21.31
2017,8,19,16,7,33,21.31
2017,8,19,16,7,43,21.31
2017,8,19,16,7,54,21.38
2017,8,19,16,8,5,21.38
2017,8,19,16,8,15,21.38
2017,8,19,16,8,26,21.38
2017,8,19,16,8,37,21.38
2017,8,19,16,8,47,21.44
2017,8,19,16,8,58,21.44
2017,8,19,16,9,9,21.44
2017,8,19,16,9,19,21.44
2017,8,19,16,9,30,21.44
2017,8,19,16,9,41,21.44
2017,8,19,16,9,51,21.44
2017,8,19,16,10,2,21.44
2017,8,19,16,10,12,21.44
2017,8,19,16,10,23,21.44
2017,8,19,16,10,34,21.44
2017,8,19,16,10,44,21.44
2017,8,19,16,10,55,21.44
2017,8,19,16,11,6,21.50
2017,8,19,16,11,16,21.50
2017,8,19,16,11,27,21.50
2017,8,19,16,11,38,21.44
2017,8,19,16,11,48,21.50
2017,8,19,16,11,59,21.50
2017,8,19,16,12,9,21.50
2017,8,19,16,12,20,21.50
2017,8,19,16,12,31,21.50
2017,8,19,16,12,41,21.50
2017,8,19,16,12,52,21.50
2017,8,19,16,13,3,21.50
2017,8,19,16,13,13,21.50
2017,8,19,16,13,24,21.50
2017,8,19,16,13,35,21.44
2017,8,19,16,13,45,21.50
2017,8,19,16,13,56,21.50
2017,8,19,16,14,7,21.50
2017,8,19,16,14,17,21.50
2017,8,19,16,14,28,21.50
2017,8,19,16,14,38,21.50
2017,8,19,16,14,49,21.50
2017,8,19,16,15,0,21.50
2017,8,19,16,15,10,21.44
2017,8,19,16,15,21,21.44
2017,8,19,16,15,32,21.44
2017,8,19,16,15,42,21.44
2017,8,19,16,15,53,21.44
2017,8,19,16,16,4,21.44
2017,8,19,16,16,14,21.44
2017,8,19,16,16,25,21.44
2017,8,19,16,16,36,21.44
2017,8,19,16,16,46,21.44
2017,8,19,16,16,57,21.44
2017,8,19,16,17,8,21.44
2017,8,19,16,17,18,21.44
2017,8,19,16,17,29,21.50
2017,8,19,16,17,39,21.50
2017,8,19,16,17,50,21.50
2017,8,19,16,18,1,21.44
2017,8,19,16,18,11,21.44
2017,8,19,16,18,22,21.44
2017,8,19,16,18,33,21.44
2017,8,19,16,18,43,21.44
2017,8,19,16,18,54,21.44
2017,8,19,16,19,5,21.44
2017,8,19,16,19,15,21.44
2017,8,19,16,19,26,21.38
2017,8,19,16,19,37,21.38
2017,8,19,16,19,47,21.38
2017,8,19,16,19,58,21.38
2017,8,19,16,20,9,21.31
2017,8,19,16,20,19,21.31
2017,8,19,16,20,30,21.31
2017,8,19,16,20,41,21.31
2017,8,19,16,20,51,21.31
2017,8,19,16,21,2,21.31
2017,8,19,16,21,12,21.31
2017,8,19,16,21,23,21.25
2017,8,19,16,21,34,21.25
2017,8,19,16,21,44,21.25
2017,8,19,16,21,55,21.25
2017,8,19,16,22,6,21.25
2017,8,19,16,22,16,21.25
2017,8,19,16,22,27,21.25
2017,8,19,16,22,38,21.25
2017,8,19,16,22,48,21.25
2017,8,19,16,22,59,21.25
2017,8,19,16,23,10,21.25
2017,8,19,16,23,20,21.25
2017,8,19,16,23,31,21.25
2017,8,19,16,23,42,21.25
2017,8,19,16,23,52,21.25
2017,8,19,16,24,3,21.25
2017,8,19,16,24,13,21.31
2017,8,19,16,24,24,21.25
2017,8,19,16,24,35,21.25
2017,8,19,16,24,45,21.25
2017,8,19,16,24,56,21.25
2017,8,19,16,25,7,21.31
2017,8,19,16,25,17,21.25
2017,8,19,16,25,28,21.25
2017,8,19,16,25,39,21.25
2017,8,19,16,25,49,21.25
2017,8,19,16,26,0,21.25
2017,8,19,16,26,11,21.31
2017,8,19,16,26,21,21.31
2017,8,19,16,26,32,21.31
2017,8,19,16,26,43,21.31
2017,8,19,16,26,53,21.31
2017,8,19,16,27,4,21.31
2017,8,19,16,27,14,21.31
2017,8,19,16,27,25,21.31
2017,8,19,16,27,36,21.31
2017,8,19,16,27,46,21.31
2017,8,19,16,27,57,21.31
2017,8,19,16,28,8,21.31
2017,8,19,16,28,18,21.31
2017,8,19,16,28,29,21.31
2017,8,19,16,28,40,21.31
2017,8,19,16,28,50,21.38
2017,8,19,16,29,1,21.31
2017,8,19,16,29,12,21.38
2017,8,19,16,29,22,21.38
2017,8,19,16,29,33,21.38
2017,8,19,16,29,44,21.38
2017,8,19,16,29,54,21.38
2017,8,19,16,30,5,21.38
2017,8,19,16,30,16,21.38
2017,8,19,16,30,26,21.38
2017,8,19,16,30,37,21.38
2017,8,19,16,30,48,21.38
2017,8,19,16,30,58,21.38
2017,8,19,16,31,9,21.38
2017,8,19,16,31,19,21.38
2017,8,19,16,31,30,21.38
2017,8,19,16,31,41,21.38
2017,8,19,16,31,51,21.38
2017,8,19,16,32,2,21.38
2017,8,19,16,32,13,21.38
2017,8,19,16,32,23,21.38
2017,8,19,16,32,34,21.38
2017,8,19,16,32,45,21.38
2017,8,19,16,32,55,21.44
2017,8,19,16,33,6,21.38
2017,8,19,16,33,17,21.38
2017,8,19,16,33,27,21.38
2017,8,19,16,33,38,21.44
2017,8,19,16,33,48,21.44
2017,8,19,16,33,59,21.38
2017,8,19,16,34,10,21.44
2017,8,19,16,34,20,21.38
2017,8,19,16,34,31,21.38
2017,8,19,16,34,42,21.38
2017,8,19,16,34,52,21.38
2017,8,19,16,35,3,21.38
2017,8,19,16,35,14,21.38
2017,8,19,16,35,24,21.38
2017,8,19,16,35,35,21.38
2017,8,19,16,35,45,21.38
2017,8,19,16,35,56,21.38
2017,8,19,16,36,7,21.38
2017,8,19,16,36,17,21.38
2017,8,19,16,36,28,21.38
2017,8,19,16,36,39,21.38
2017,8,19,16,36,49,21.44
2017,8,19,16,37,0,21.44
2017,8,19,16,37,11,21.44
2017,8,19,16,37,21,21.44
2017,8,19,16,37,32,21.44
2017,8,19,16,37,43,21.44
2017,8,19,16,37,53,21.38
2017,8,19,16,38,4,21.38
2017,8,19,16,38,14,21.38
2017,8,19,16,38,25,21.38
2017,8,19,16,38,36,21.31
2017,8,19,16,38,46,21.31
2017,8,19,16,38,57,21.31
2017,8,19,16,39,8,21.31
2017,8,19,16,39,18,21.31
2017,8,19,16,39,29,21.31
2017,8,19,16,39,40,21.31
2017,8,19,16,39,50,21.31
2017,8,19,16,40,1,21.31
2017,8,19,16,40,12,21.31
2017,8,19,16,40,22,21.31
2017,8,19,16,40,33,21.31
2017,8,19,16,40,43,21.31
2017,8,19,16,40,54,21.31
2017,8,19,16,41,5,21.31
2017,8,19,16,41,15,21.31
2017,8,19,16,41,26,21.31
2017,8,19,16,41,37,21.31
2017,8,19,16,41,47,21.31
2017,8,19,16,41,58,21.31
2017,8,19,16,42,9,21.38
2017,8,19,16,42,19,21.31
2017,8,19,16,42,30,21.31
2017,8,19,16,42,41,21.31
2017,8,19,16,42,51,21.31
2017,8,19,16,43,2,21.31
2017,8,19,16,43,12,21.31
2017,8,19,16,43,23,21.31
2017,8,19,16,43,34,21.31
2017,8,19,16,43,44,21.31
2017,8,19,16,43,55,21.31
2017,8,19,16,44,6,21.31
2017,8,19,16,44,16,21.31
2017,8,19,16,44,27,21.31
2017,8,19,16,44,38,21.31
2017,8,19,16,44,48,21.31
2017,8,19,16,44,59,21.31
2017,8,19,16,45,10,21.38
2017,8,19,16,45,20,21.31
2017,8,19,16,45,31,21.38
2017,8,19,16,45,42,21.38
2017,8,19,16,45,52,21.31
2017,8,19,16,46,3,21.31
2017,8,19,16,46,13,21.31
2017,8,19,16,46,24,21.31
2017,8,19,16,46,35,21.31
2017,8,19,16,46,45,21.38
2017,8,19,16,46,56,21.38
2017,8,19,16,47,7,21.31
2017,8,19,16,47,17,21.31
2017,8,19,16,47,28,21.31
2017,8,19,16,47,39,21.31
2017,8,19,16,47,49,21.31
2017,8,19,16,48,0,21.31
2017,8,19,16,48,11,21.31
2017,8,19,16,48,21,21.31
2017,8,19,16,48,32,21.31
2017,8,19,16,48,43,21.38
2017,8,19,16,48,53,21.38
2017,8,19,16,49,4,21.38
2017,8,19,16,49,14,21.38
2017,8,19,16,49,25,21.38
2017,8,19,16,49,36,21.38
2017,8,19,16,49,46,21.38
2017,8,19,16,49,57,21.38
2017,8,19,16,50,8,21.38
2017,8,19,16,50,18,21.38
2017,8,19,16,50,29,21.38
2017,8,19,16,50,40,21.38
2017,8,19,16,50,50,21.38
2017,8,19,16,51,1,21.38
2017,8,19,16,51,12,21.38
2017,8,19,16,51,22,21.38
2017,8,19,16,51,33,21.38
2017,8,19,16,51,43,21.38
2017,8,19,16,51,54,21.38
2017,8,19,16,52,5,21.38
2017,8,19,16,52,15,21.38
2017,8,19,16,52,26,21.31
2017,8,19,16,52,37,21.31
2017,8,19,16,52,47,21.31
2017,8,19,16,52,58,21.31
2017,8,19,16,53,9,21.31
2017,8,19,16,53,19,21.38
2017,8,19,16,53,30,21.38
2017,8,19,16,53,41,21.38
2017,8,19,16,53,51,21.31
2017,8,19,16,54,2,21.31
2017,8,19,16,54,13,21.38
2017,8,19,16,54,23,21.38
2017,8,19,16,54,34,21.38
2017,8,19,16,54,44,21.38
2017,8,19,16,54,55,21.38
2017,8,19,16,55,6,21.38
2017,8,19,16,55,16,21.38
2017,8,19,16,55,27,21.38
2017,8,19,16,55,38,21.38
2017,8,19,16,55,48,21.38
2017,8,19,16,55,59,21.38
2017,8,19,16,56,10,21.38
2017,8,19,16,56,20,21.38
2017,8,19,16,56,31,21.38
2017,8,19,16,56,42,21.38
2017,8,19,16,56,52,21.38
2017,8,19,16,57,3,21.38
2017,8,19,16,57,14,21.38
2017,8,19,16,57,24,21.38
2017,8,19,16,57,35,21.38
2017,8,19,16,57,45,21.38
2017,8,19,16,57,56,21.38
2017,8,19,16,58,7,21.38
2017,8,19,16,58,17,21.38
2017,8,19,16,58,28,21.38
2017,8,19,16,58,39,21.38
2017,8,19,16,58,49,21.38
2017,8,19,16,59,0,21.38
2017,8,19,16,59,11,21.38
2017,8,19,16,59,21,21.38
2017,8,19,16,59,32,21.38
2017,8,19,16,59,43,21.38
2017,8,19,16,59,53,21.38
2017,8,19,17,0,4,21.38
2017,8,19,17,0,15,21.38
2017,8,19,17,0,25,21.44
2017,8,19,17,0,36,21.44
2017,8,19,17,0,47,21.44
2017,8,19,17,0,57,21.38
2017,8,19,17,1,8,21.38
2017,8,19,17,1,18,21.38
2017,8,19,17,1,29,21.38
2017,8,19,17,1,40,21.38
2017,8,19,17,1,50,21.38
2017,8,19,17,2,1,21.38
2017,8,19,17,2,12,21.38
2017,8,19,17,2,22,21.38
2017,8,19,17,2,33,21.38
2017,8,19,17,2,44,21.44
2017,8,19,17,2,54,21.38
2017,8,19,17,3,5,21.38
2017,8,19,17,3,15,21.31
2017,8,19,17,3,26,21.31
2017,8,19,17,3,37,21.31
2017,8,19,17,3,47,21.31
2017,8,19,17,3,58,21.31
2017,8,19,17,4,9,21.38
2017,8,19,17,4,19,21.38
2017,8,19,17,4,30,21.38
2017,8,19,17,4,41,21.38
2017,8,19,17,4,51,21.44
2017,8,19,17,5,2,21.44
2017,8,19,17,5,13,21.44
2017,8,19,17,5,23,21.44
2017,8,19,17,5,34,21.44
2017,8,19,17,5,45,21.38
2017,8,19,17,5,55,21.38
2017,8,19,17,6,6,21.38
2017,8,19,17,6,16,21.38
2017,8,19,17,6,27,21.38
2017,8,19,17,6,38,21.38
2017,8,19,17,6,48,21.38
2017,8,19,17,6,59,21.38
2017,8,19,17,7,10,21.38
2017,8,19,17,7,20,21.38
2017,8,19,17,7,31,21.38
2017,8,19,17,7,42,21.38
2017,8,19,17,7,52,21.38
2017,8,19,17,8,3,21.38
2017,8,19,17,8,14,21.38
2017,8,19,17,8,24,21.38
2017,8,19,17,8,35,21.38
2017,8,19,17,8,46,21.38
2017,8,19,17,8,56,21.38
2017,8,19,17,9,7,21.38
2017,8,19,17,9,17,21.38
2017,8,19,17,9,28,21.38
2017,8,19,17,9,39,21.44
2017,8,19,17,9,49,21.38
2017,8,19,17,10,0,21.38
2017,8,19,17,10,11,21.38
2017,8,19,17,10,21,21.38
2017,8,19,17,10,32,21.44
2017,8,19,17,10,43,21.44
2017,8,19,17,10,53,21.38
2017,8,19,17,11,4,21.38
2017,8,19,17,11,15,21.44
2017,8,19,17,11,25,21.44
2017,8,19,17,11,36,21.44
2017,8,19,17,11,47,21.44
2017,8,19,17,11,57,21.38
2017,8,19,17,12,8,21.38
2017,8,19,17,12,18,21.38
2017,8,19,17,12,29,21.38
2017,8,19,17,12,40,21.38
2017,8,19,17,12,50,21.38
2017,8,19,17,13,1,21.38
2017,8,19,17,13,12,21.38
2017,8,19,17,13,22,21.38
2017,8,19,17,13,33,21.38
2017,8,19,17,13,44,21.38
2017,8,19,17,13,54,21.38
2017,8,19,17,14,5,21.38
2017,8,19,17,14,16,21.38
2017,8,19,17,14,26,21.38
2017,8,19,17,14,37,21.38
2017,8,19,17,14,48,21.38
2017,8,19,17,14,58,21.38
2017,8,19,17,15,9,21.31
2017,8,19,17,15,20,21.31
2017,8,19,17,15,30,21.31
2017,8,19,17,15,41,21.31
2017,8,19,17,15,51,21.31
2017,8,19,17,16,2,21.31
2017,8,19,17,16,13,21.31
2017,8,19,17,16,23,21.31
2017,8,19,17,16,34,21.31
2017,8,19,17,16,45,21.31
2017,8,19,17,16,55,21.31
2017,8,19,17,17,6,21.38
2017,8,19,17,17,17,21.38
2017,8,19,17,17,27,21.38
2017,8,19,17,17,38,21.38
2017,8,19,17,17,49,21.38
2017,8,19,17,17,59,21.38
2017,8,19,17,18,10,21.38
2017,8,19,17,18,21,21.38
2017,8,19,17,18,31,21.38
2017,8,19,17,18,42,21.44
2017,8,19,17,18,52,21.44
2017,8,19,17,19,3,21.38
2017,8,19,17,19,14,21.44
2017,8,19,17,19,24,21.44
2017,8,19,17,19,35,21.44
2017,8,19,17,19,46,21.44
2017,8,19,17,19,56,21.44
2017,8,19,17,20,7,21.44
2017,8,19,17,20,18,21.44
2017,8,19,17,20,28,21.44
2017,8,19,17,20,39,21.44
2017,8,19,17,20,50,21.44
2017,8,19,17,21,0,21.44
2017,8,19,17,21,11,21.44
2017,8,19,17,21,22,21.44
2017,8,19,17,21,32,21.44
2017,8,19,17,21,43,21.44
2017,8,19,17,21,53,21.44
2017,8,19,17,22,4,21.44
2017,8,19,17,22,15,21.44
2017,8,19,17,22,25,21.44
2017,8,19,17,22,36,21.44
2017,8,19,17,22,47,21.44
2017,8,19,17,22,57,21.44
2017,8,19,17,23,8,21.44
2017,8,19,17,23,19,21.44
2017,8,19,17,23,29,21.44
2017,8,19,17,23,40,21.44
2017,8,19,17,23,51,21.44
2017,8,19,17,24,1,21.44
2017,8,19,17,24,12,21.44
2017,8,19,17,24,23,21.44
2017,8,19,17,24,33,21.44
2017,8,19,17,24,44,21.44
2017,8,19,17,24,55,21.44
2017,8,19,17,25,5,21.44
2017,8,19,17,25,16,21.44
2017,8,19,17,25,27,21.44
2017,8,19,17,25,37,21.44
2017,8,19,17,25,48,21.44
2017,8,19,17,25,58,21.44
2017,8,19,17,26,9,21.44
2017,8,19,17,26,20,21.44
2017,8,19,17,26,30,21.44
2017,8,19,17,26,41,21.44
2017,8,19,17,26,52,21.44
2017,8,19,17,27,2,21.44
2017,8,19,17,27,13,21.44
2017,8,19,17,27,24,21.44
2017,8,19,17,27,34,21.44
2017,8,19,17,27,45,21.44
2017,8,19,17,27,56,21.44
